group,die_index,image_path
A,76,../bueschelquinare_preprocessed/obverse/A/3742_a_cropped_graymasked.png
A,29,../bueschelquinare_preprocessed/obverse/A/3745_a_cropped_graymasked.png
A,40,../bueschelquinare_preprocessed/obverse/A/3811_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3641_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3779_a_cropped_graymasked.png
A,66,../bueschelquinare_preprocessed/obverse/A/3611_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/310_a_cropped_graymasked.png
A,32,../bueschelquinare_preprocessed/obverse/A/3862_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3692_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3652_a_cropped_graymasked.png
A,66,../bueschelquinare_preprocessed/obverse/A/3694_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3795_a_cropped_graymasked.png
A,30,../bueschelquinare_preprocessed/obverse/A/3814_a_cropped_graymasked.png
A,46,../bueschelquinare_preprocessed/obverse/A/2490_a_cropped_graymasked.png
A,29,../bueschelquinare_preprocessed/obverse/A/2984_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3750_a_cropped_graymasked.png
A,32,../bueschelquinare_preprocessed/obverse/A/3746_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3703_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3591_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3830_a_cropped_graymasked.png
A,42,../bueschelquinare_preprocessed/obverse/A/2761_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/260_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/2855_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3668_a_cropped_graymasked.png
A,73,../bueschelquinare_preprocessed/obverse/A/3014_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2922_a_cropped_graymasked.png
A,81,../bueschelquinare_preprocessed/obverse/A/3719_a_cropped_graymasked.png
A,40,../bueschelquinare_preprocessed/obverse/A/3816_a_cropped_graymasked.png
A,55,../bueschelquinare_preprocessed/obverse/A/2395_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3710_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3853_a_cropped_graymasked.png
A,67,../bueschelquinare_preprocessed/obverse/A/3583_a_cropped_graymasked.png
A,73,../bueschelquinare_preprocessed/obverse/A/2992_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3683_a_cropped_graymasked.png
A,56,../bueschelquinare_preprocessed/obverse/A/3785_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3734_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2491_a_cropped_graymasked.png
A,58,../bueschelquinare_preprocessed/obverse/A/3868_a_cropped_graymasked.png
A,22,../bueschelquinare_preprocessed/obverse/A/3697_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3796_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3757_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/2471_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/2774_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3661_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3790_a_cropped_graymasked.png
A,32,../bueschelquinare_preprocessed/obverse/A/3837_a_cropped_graymasked.png
A,24,../bueschelquinare_preprocessed/obverse/A/3691_a_cropped_graymasked.png
A,46,../bueschelquinare_preprocessed/obverse/A/3847_a_cropped_graymasked.png
A,39,../bueschelquinare_preprocessed/obverse/A/2492_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3706_a_cropped_graymasked.png
A,24,../bueschelquinare_preprocessed/obverse/A/2508_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3753_a_cropped_graymasked.png
A,23,../bueschelquinare_preprocessed/obverse/A/3848_a_cropped_graymasked.png
A,71,../bueschelquinare_preprocessed/obverse/A/3831_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/2817_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/2495_a_cropped_graymasked.png
A,10,../bueschelquinare_preprocessed/obverse/A/3747_a_cropped_graymasked.png
A,40,../bueschelquinare_preprocessed/obverse/A/2231_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3664_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3724_a_cropped_graymasked.png
A,26,../bueschelquinare_preprocessed/obverse/A/2407_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3864_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2473_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3833_a_cropped_graymasked.png
A,61,../bueschelquinare_preprocessed/obverse/A/3812_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3629_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3723_a_cropped_graymasked.png
A,22,../bueschelquinare_preprocessed/obverse/A/2975_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2277_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3708_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3809_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/3725_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3823_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3609_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2933_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2219_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3808_a_cropped_graymasked.png
A,41,../bueschelquinare_preprocessed/obverse/A/2849_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/2409_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/301_a_cropped_graymasked.png
A,71,../bueschelquinare_preprocessed/obverse/A/3637_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/3601_a_cropped_graymasked.png
A,29,../bueschelquinare_preprocessed/obverse/A/2404_a_cropped_graymasked.png
A,66,../bueschelquinare_preprocessed/obverse/A/3702_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3826_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3792_a_cropped_graymasked.png
A,29,../bueschelquinare_preprocessed/obverse/A/3781_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3789_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/2369_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3759_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3763_a_cropped_graymasked.png
A,45,../bueschelquinare_preprocessed/obverse/A/3620_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3736_a_cropped_graymasked.png
A,64,../bueschelquinare_preprocessed/obverse/A/2968_a_cropped_graymasked.png
A,17,../bueschelquinare_preprocessed/obverse/A/2786_a_cropped_graymasked.png
A,33,../bueschelquinare_preprocessed/obverse/A/3136_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3673_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/2885_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/3762_a_cropped_graymasked.png
A,42,../bueschelquinare_preprocessed/obverse/A/3013_a_cropped_graymasked.png
A,38,../bueschelquinare_preprocessed/obverse/A/2990_a_cropped_graymasked.png
A,76,../bueschelquinare_preprocessed/obverse/A/3612_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3783_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3596_a_cropped_graymasked.png
A,68,../bueschelquinare_preprocessed/obverse/A/3599_a_cropped_graymasked.png
A,66,../bueschelquinare_preprocessed/obverse/A/3624_a_cropped_graymasked.png
A,41,../bueschelquinare_preprocessed/obverse/A/2945_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3810_a_cropped_graymasked.png
A,61,../bueschelquinare_preprocessed/obverse/A/3617_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2768_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3791_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/3008_a_cropped_graymasked.png
A,29,../bueschelquinare_preprocessed/obverse/A/3751_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3726_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3655_a_cropped_graymasked.png
A,64,../bueschelquinare_preprocessed/obverse/A/261_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3841_a_cropped_graymasked.png
A,68,../bueschelquinare_preprocessed/obverse/A/3774_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2797_a_cropped_graymasked.png
A,73,../bueschelquinare_preprocessed/obverse/A/2995_a_cropped_graymasked.png
A,42,../bueschelquinare_preprocessed/obverse/A/2998_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3806_a_cropped_graymasked.png
A,34,../bueschelquinare_preprocessed/obverse/A/2402_a_cropped_graymasked.png
A,26,../bueschelquinare_preprocessed/obverse/A/2234_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2820_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/2991_a_cropped_graymasked.png
A,76,../bueschelquinare_preprocessed/obverse/A/3739_a_cropped_graymasked.png
A,67,../bueschelquinare_preprocessed/obverse/A/3638_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/3007_a_cropped_graymasked.png
A,33,../bueschelquinare_preprocessed/obverse/A/3794_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3748_a_cropped_graymasked.png
A,44,../bueschelquinare_preprocessed/obverse/A/2374_a_cropped_graymasked.png
A,63,../bueschelquinare_preprocessed/obverse/A/2225_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3858_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3772_a_cropped_graymasked.png
A,42,../bueschelquinare_preprocessed/obverse/A/2421_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3670_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3631_a_cropped_graymasked.png
A,32,../bueschelquinare_preprocessed/obverse/A/3616_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3760_a_cropped_graymasked.png
A,72,../bueschelquinare_preprocessed/obverse/A/2433_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/2273_a_cropped_graymasked.png
A,49,../bueschelquinare_preprocessed/obverse/A/2398_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3876_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3718_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/268_a_cropped_graymasked.png
A,74,../bueschelquinare_preprocessed/obverse/A/3672_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/3775_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3722_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3854_a_cropped_graymasked.png
A,41,../bueschelquinare_preprocessed/obverse/A/3012_a_cropped_graymasked.png
A,17,../bueschelquinare_preprocessed/obverse/A/2466_a_cropped_graymasked.png
A,73,../bueschelquinare_preprocessed/obverse/A/3011_a_cropped_graymasked.png
A,15,../bueschelquinare_preprocessed/obverse/A/2446_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/3642_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/2818_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2978_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/3636_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2507_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3735_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3654_a_cropped_graymasked.png
A,34,../bueschelquinare_preprocessed/obverse/A/2221_a_cropped_graymasked.png
A,58,../bueschelquinare_preprocessed/obverse/A/3744_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3773_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/2378_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3690_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3845_a_cropped_graymasked.png
A,10,../bueschelquinare_preprocessed/obverse/A/2267_a_cropped_graymasked.png
A,66,../bueschelquinare_preprocessed/obverse/A/3604_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/2269_a_cropped_graymasked.png
A,18,../bueschelquinare_preprocessed/obverse/A/2987_a_cropped_graymasked.png
A,29,../bueschelquinare_preprocessed/obverse/A/2973_a_cropped_graymasked.png
A,5,../bueschelquinare_preprocessed/obverse/A/3842_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2935_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3600_a_cropped_graymasked.png
A,66,../bueschelquinare_preprocessed/obverse/A/3613_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3721_a_cropped_graymasked.png
A,40,../bueschelquinare_preprocessed/obverse/A/2393_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2836_a_cropped_graymasked.png
A,72,../bueschelquinare_preprocessed/obverse/A/3877_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3649_a_cropped_graymasked.png
A,55,../bueschelquinare_preprocessed/obverse/A/2808_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3777_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2977_a_cropped_graymasked.png
A,66,../bueschelquinare_preprocessed/obverse/A/3863_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3874_a_cropped_graymasked.png
A,33,../bueschelquinare_preprocessed/obverse/A/3715_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2844_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3603_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3712_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/2858_a_cropped_graymasked.png
A,67,../bueschelquinare_preprocessed/obverse/A/2863_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3580_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/3727_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3766_a_cropped_graymasked.png
A,32,../bueschelquinare_preprocessed/obverse/A/3669_a_cropped_graymasked.png
A,39,../bueschelquinare_preprocessed/obverse/A/2979_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/3813_a_cropped_graymasked.png
A,20,../bueschelquinare_preprocessed/obverse/A/3758_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/303_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3871_a_cropped_graymasked.png
A,42,../bueschelquinare_preprocessed/obverse/A/2410_a_cropped_graymasked.png
A,66,../bueschelquinare_preprocessed/obverse/A/3621_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3709_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3820_a_cropped_graymasked.png
A,26,../bueschelquinare_preprocessed/obverse/A/2780_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3822_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3677_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/3660_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/276_a_cropped_graymasked.png
A,39,../bueschelquinare_preprocessed/obverse/A/3839_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2441_a_cropped_graymasked.png
A,40,../bueschelquinare_preprocessed/obverse/A/3651_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3659_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2422_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3676_a_cropped_graymasked.png
A,81,../bueschelquinare_preprocessed/obverse/A/3443_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3761_a_cropped_graymasked.png
A,46,../bueschelquinare_preprocessed/obverse/A/2463_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2401_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3740_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3630_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3614_a_cropped_graymasked.png
A,5,../bueschelquinare_preprocessed/obverse/A/2417_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3860_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3732_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/3684_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2416_a_cropped_graymasked.png
A,15,../bueschelquinare_preprocessed/obverse/A/2989_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/3005_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3801_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/2986_a_cropped_graymasked.png
A,74,../bueschelquinare_preprocessed/obverse/A/3800_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3764_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/3776_a_cropped_graymasked.png
A,71,../bueschelquinare_preprocessed/obverse/A/2284_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3626_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/269_a_cropped_graymasked.png
A,81,../bueschelquinare_preprocessed/obverse/A/2994_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3593_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/3711_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3856_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/2521_a_cropped_graymasked.png
A,41,../bueschelquinare_preprocessed/obverse/A/2941_a_cropped_graymasked.png
A,55,../bueschelquinare_preprocessed/obverse/A/3682_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/2869_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/3851_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3738_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/3729_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/3650_a_cropped_graymasked.png
A,42,../bueschelquinare_preprocessed/obverse/A/3793_a_cropped_graymasked.png
A,34,../bueschelquinare_preprocessed/obverse/A/3782_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3579_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3728_a_cropped_graymasked.png
A,15,../bueschelquinare_preprocessed/obverse/A/3003_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/2442_a_cropped_graymasked.png
A,32,../bueschelquinare_preprocessed/obverse/A/3827_a_cropped_graymasked.png
A,72,../bueschelquinare_preprocessed/obverse/A/2772_a_cropped_graymasked.png
A,72,../bueschelquinare_preprocessed/obverse/A/3821_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/287_a_cropped_graymasked.png
A,80,../bueschelquinare_preprocessed/obverse/A/2437_a_cropped_graymasked.png
A,15,../bueschelquinare_preprocessed/obverse/A/3867_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3807_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/3449_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/2930_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3665_a_cropped_graymasked.png
A,9,../bueschelquinare_preprocessed/obverse/A/3461_a_cropped_graymasked.png
A,74,../bueschelquinare_preprocessed/obverse/A/3846_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3731_a_cropped_graymasked.png
A,30,../bueschelquinare_preprocessed/obverse/A/3840_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3752_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3872_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3784_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2412_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3870_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/3663_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/2371_a_cropped_graymasked.png
A,56,../bueschelquinare_preprocessed/obverse/A/3720_a_cropped_graymasked.png
A,48,../bueschelquinare_preprocessed/obverse/A/3716_a_cropped_graymasked.png
A,41,../bueschelquinare_preprocessed/obverse/A/2436_a_cropped_graymasked.png
A,49,../bueschelquinare_preprocessed/obverse/A/2435_a_cropped_graymasked.png
A,55,../bueschelquinare_preprocessed/obverse/A/3770_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3681_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3699_a_cropped_graymasked.png
A,41,../bueschelquinare_preprocessed/obverse/A/2426_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/2997_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2439_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/3713_a_cropped_graymasked.png
A,15,../bueschelquinare_preprocessed/obverse/A/2472_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3653_a_cropped_graymasked.png
A,70,../bueschelquinare_preprocessed/obverse/A/3597_a_cropped_graymasked.png
A,39,../bueschelquinare_preprocessed/obverse/A/3422_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3780_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3705_a_cropped_graymasked.png
A,70,../bueschelquinare_preprocessed/obverse/A/3832_a_cropped_graymasked.png
A,74,../bueschelquinare_preprocessed/obverse/A/3852_a_cropped_graymasked.png
A,73,../bueschelquinare_preprocessed/obverse/A/3010_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3689_a_cropped_graymasked.png
A,39,../bueschelquinare_preprocessed/obverse/A/2432_a_cropped_graymasked.png
A,33,../bueschelquinare_preprocessed/obverse/A/2262_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3824_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/2281_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/2268_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/2999_a_cropped_graymasked.png
A,32,../bueschelquinare_preprocessed/obverse/A/2966_a_cropped_graymasked.png
A,46,../bueschelquinare_preprocessed/obverse/A/3844_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3627_a_cropped_graymasked.png
A,40,../bueschelquinare_preprocessed/obverse/A/3635_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/3879_a_cropped_graymasked.png
A,30,../bueschelquinare_preprocessed/obverse/A/3799_a_cropped_graymasked.png
A,76,../bueschelquinare_preprocessed/obverse/A/3640_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3679_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3769_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2763_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3700_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3717_a_cropped_graymasked.png
A,33,../bueschelquinare_preprocessed/obverse/A/3707_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3634_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/3698_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/3756_a_cropped_graymasked.png
A,72,../bueschelquinare_preprocessed/obverse/A/2397_a_cropped_graymasked.png
A,49,../bueschelquinare_preprocessed/obverse/A/3420_a_cropped_graymasked.png
A,61,../bueschelquinare_preprocessed/obverse/A/3598_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2950_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3657_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/3787_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3730_a_cropped_graymasked.png
A,21,../bueschelquinare_preprocessed/obverse/A/2769_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3646_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/2985_a_cropped_graymasked.png
A,40,../bueschelquinare_preprocessed/obverse/A/3628_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2831_a_cropped_graymasked.png
A,61,../bueschelquinare_preprocessed/obverse/A/3595_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/2980_a_cropped_graymasked.png
A,72,../bueschelquinare_preprocessed/obverse/A/2458_a_cropped_graymasked.png
A,39,../bueschelquinare_preprocessed/obverse/A/2981_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/281_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3838_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2816_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3662_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2784_a_cropped_graymasked.png
